id,id,fdc_id,seq_num,amount,measure_unit_id,portion_description,modifier,gram_weight
27333,270002,2341329,2.0,,9999,Quantity not specified,90000,85.0
27334,270003,2341330,1.0,,9999,1 cup,10205,135.0
27335,270004,2341330,2.0,,9999,Quantity not specified,90000,85.0
27336,270005,2341331,1.0,,9999,1 cup,10205,135.0
27337,270006,2341331,2.0,,9999,Quantity not specified,90000,85.0
27338,270007,2341332,1.0,,9999,1 cup,10205,135.0
27339,270008,2341332,2.0,,9999,Quantity not specified,90000,85.0
27340,270009,2341333,1.0,,9999,1 cup,10205,135.0
27341,270010,2341333,2.0,,9999,Quantity not specified,90000,85.0
27342,270011,2341334,1.0,,9999,1 cup,10205,135.0
27343,270012,2341334,2.0,,9999,Quantity not specified,90000,85.0
27344,270013,2341335,1.0,,9999,"1 cup, cooked, diced",10049,135.0
27345,270014,2341335,2.0,,9999,1 piece,61667,60.0
27346,270015,2341335,3.0,,9999,1 slice,61935,60.0
27347,270016,2341335,4.0,,9999,"1 oz, cooked",40040,28.35
27348,270017,2341335,16.0,,9999,Quantity not specified,90000,85.0
27349,270018,2341336,1.0,,9999,"1 cup, cooked, diced",10049,135.0
27350,270019,2341336,2.0,,9999,1 piece,61667,60.0
27351,270020,2341336,3.0,,9999,1 slice,61935,60.0
27352,270021,2341336,4.0,,9999,"1 oz, cooked",40040,28.35
27353,270022,2341336,16.0,,9999,Quantity not specified,90000,85.0
27354,270023,2341337,1.0,,9999,"1 cup, cooked, diced",10049,135.0
27355,270024,2341337,2.0,,9999,1 piece,61667,50.0
27356,270025,2341337,3.0,,9999,1 slice,61935,60.0
27357,270026,2341337,4.0,,9999,"1 oz, cooked",40040,28.35
27358,270027,2341337,20.0,,9999,Quantity not specified,90000,85.0
27359,270028,2341338,1.0,,9999,"1 cup, cooked, diced",10049,135.0
27360,270029,2341338,2.0,,9999,1 piece,61667,60.0
27361,270030,2341338,3.0,,9999,1 slice,61935,60.0
27362,270031,2341338,4.0,,9999,"1 oz, cooked",40040,28.35
27363,270032,2341338,16.0,,9999,"1/2 chicken (yield after cooking, bone removed)",62386,300.0
27364,270033,2341338,17.0,,9999,Quantity not specified,90000,85.0
27365,270034,2341339,1.0,,9999,"1 cup, cooked, diced",10049,135.0
27366,270035,2341339,2.0,,9999,1 piece,61667,60.0
27367,270036,2341339,3.0,,9999,1 slice,61935,60.0
27368,270037,2341339,4.0,,9999,"1 oz, cooked",40040,28.35
27369,270038,2341339,16.0,,9999,"1/2 chicken (yield after cooking, bone removed)",62386,300.0
27370,270039,2341339,17.0,,9999,Quantity not specified,90000,85.0
27371,270040,2341340,1.0,,9999,"1 cup, cooked, diced",10049,135.0
27372,270041,2341340,2.0,,9999,1 piece,61667,50.0
27373,270042,2341340,3.0,,9999,1 slice,61935,60.0
27374,270043,2341340,4.0,,9999,"1 oz, cooked",40040,28.35
27375,270044,2341340,5.0,,9999,"1/2 chicken (yield after cooking, bone and skin removed)",62385,245.0
27376,270045,2341340,21.0,,9999,Quantity not specified,90000,85.0
27377,270046,2341341,1.0,,9999,"1 cup, cooked, diced",10049,135.0
27378,270047,2341341,2.0,,9999,1 piece,61667,60.0
27379,270048,2341341,3.0,,9999,1 slice,61935,60.0
27380,270049,2341341,4.0,,9999,"1 oz, cooked",40040,28.35
27381,270050,2341341,5.0,,9999,"1/2 chicken (yield after cooking, bone removed)",62386,300.0
27382,270051,2341341,6.0,,9999,Quantity not specified,90000,85.0
27383,270052,2341342,1.0,,9999,"1 cup, cooked, diced",10049,135.0
27384,270053,2341342,2.0,,9999,1 piece,61667,60.0
27385,270054,2341342,3.0,,9999,1 slice,61935,60.0
27386,270055,2341342,4.0,,9999,"1 oz, cooked",40040,28.35
27387,270056,2341342,5.0,,9999,"1/2 chicken (yield after cooking, bone removed)",62386,300.0
27388,270057,2341342,6.0,,9999,Quantity not specified,90000,85.0
27389,270058,2341343,1.0,,9999,"1 cup, cooked, diced",10049,135.0
27390,270059,2341343,2.0,,9999,1 piece,61667,50.0
27391,270060,2341343,3.0,,9999,1 slice,61935,60.0
27392,270061,2341343,4.0,,9999,"1 oz, cooked",40040,28.35
27393,270062,2341343,5.0,,9999,"1/2 chicken (yield after cooking, bone removed)",62386,245.0
27394,270063,2341343,6.0,,9999,Quantity not specified,90000,85.0
27395,270064,2341344,1.0,,9999,"1 cup, cooked, diced",10049,135.0
27396,270065,2341344,2.0,,9999,1 piece,61667,70.0
27397,270066,2341344,3.0,,9999,1 slice,61935,60.0
27398,270067,2341344,4.0,,9999,"1 oz, cooked",40040,28.35
27399,270068,2341344,17.0,,9999,Quantity not specified,90000,85.0
27400,270069,2341345,1.0,,9999,"1 cup, cooked, diced",10049,135.0
27401,270070,2341345,2.0,,9999,1 piece,61667,70.0
27402,270071,2341345,3.0,,9999,1 slice,61935,60.0
27403,270072,2341345,4.0,,9999,"1 oz, cooked",40040,28.35
27404,270073,2341345,17.0,,9999,Quantity not specified,90000,85.0
27405,270074,2341346,1.0,,9999,"1 cup, cooked, diced",10049,135.0
27406,270075,2341346,2.0,,9999,1 piece,61667,55.0
27407,270076,2341346,3.0,,9999,1 slice,61935,60.0
27408,270077,2341346,4.0,,9999,"1 oz, cooked",40040,28.35
27409,270078,2341346,21.0,,9999,Quantity not specified,90000,85.0
27410,270079,2341347,1.0,,9999,"1 cup, cooked, diced",10049,135.0
27411,270080,2341347,2.0,,9999,1 piece,61667,60.0
27412,270081,2341347,3.0,,9999,1 slice,61935,60.0
27413,270082,2341347,4.0,,9999,"1 oz, cooked",40040,28.35
27414,270083,2341347,5.0,,9999,Quantity not specified,90000,85.0
27415,270084,2341348,1.0,,9999,"1 cup, cooked, diced",10049,135.0
27416,270085,2341348,2.0,,9999,1 piece,61667,60.0
27417,270086,2341348,3.0,,9999,1 slice,61935,60.0
27418,270087,2341348,4.0,,9999,"1 oz, cooked",40040,28.35
27419,270088,2341348,5.0,,9999,Quantity not specified,90000,85.0
27420,270089,2341349,1.0,,9999,"1 cup, cooked, diced",10049,135.0
27421,270090,2341349,2.0,,9999,1 piece,61667,50.0
27422,270091,2341349,3.0,,9999,1 slice,61935,60.0
27423,270092,2341349,4.0,,9999,"1 oz, cooked",40040,28.35
27424,270093,2341349,5.0,,9999,Quantity not specified,90000,85.0
27425,270094,2341350,1.0,,9999,"1 cup, cooked, diced",10049,165.0
27426,270095,2341350,2.0,,9999,1 piece,61667,85.0
27427,270096,2341350,3.0,,9999,1 slice,61935,60.0
27428,270097,2341350,4.0,,9999,"1 oz, cooked",40040,28.35
27429,270098,2341350,5.0,,9999,Quantity not specified,90000,85.0
27430,270099,2341351,1.0,,9999,"1 cup, cooked, diced",10049,165.0
27431,270100,2341351,2.0,,9999,1 piece,61667,85.0
27432,270101,2341351,3.0,,9999,1 slice,61935,60.0
27433,270102,2341351,4.0,,9999,"1 oz, cooked",40040,28.35
27434,270103,2341351,5.0,,9999,Quantity not specified,90000,85.0
27435,270104,2341352,1.0,,9999,"1 cup, cooked, diced",10049,165.0
27436,270105,2341352,2.0,,9999,1 piece,61667,75.0
27437,270106,2341352,3.0,,9999,1 slice,61935,60.0
27438,270107,2341352,4.0,,9999,"1 oz, cooked",40040,28.35
27439,270108,2341352,5.0,,9999,Quantity not specified,90000,85.0
27440,270109,2341353,1.0,,9999,"1 cup, cooked, diced",10049,135.0
27441,270110,2341353,2.0,,9999,1 piece,61667,60.0
27442,270111,2341353,3.0,,9999,1 slice,61935,60.0
27443,270112,2341353,4.0,,9999,"1 oz, cooked",40040,28.35
27444,270113,2341353,5.0,,9999,Quantity not specified,90000,85.0
27445,270114,2341354,1.0,,9999,"1 cup, cooked, diced",10049,135.0
27446,270115,2341354,2.0,,9999,1 piece,61667,60.0
27447,270116,2341354,3.0,,9999,1 slice,61935,60.0
27448,270117,2341354,4.0,,9999,"1 oz, cooked",40040,28.35
27449,270118,2341354,5.0,,9999,Quantity not specified,90000,85.0
27450,270119,2341355,1.0,,9999,"1 cup, cooked, diced",10049,135.0
27451,270120,2341355,2.0,,9999,1 piece,61667,85.0
27452,270121,2341355,3.0,,9999,1 slice,61935,60.0
27453,270122,2341355,4.0,,9999,"1 oz, cooked",40040,28.35
27454,270123,2341355,5.0,,9999,"1/2 chicken (yield after cooking, bone removed)",62386,465.0
27455,270124,2341355,6.0,,9999,Quantity not specified,90000,85.0
27456,270125,2341356,1.0,,9999,"1 cup, cooked, diced",10049,135.0
27457,270126,2341356,2.0,,9999,1 piece,61667,50.0
27458,270127,2341356,3.0,,9999,1 slice,61935,60.0
27459,270128,2341356,4.0,,9999,"1 oz, cooked",40040,28.35
27460,270129,2341356,5.0,,9999,Quantity not specified,90000,85.0
27461,270130,2341357,1.0,,9999,"1 cup, cooked, diced",10049,135.0
27462,270131,2341357,2.0,,9999,1 piece,61667,85.0
27463,270132,2341357,3.0,,9999,1 slice,61935,60.0
27464,270133,2341357,4.0,,9999,"1 oz, cooked",40040,28.35
27465,270134,2341357,5.0,,9999,"1/2 chicken (yield after cooking, bone removed)",62386,465.0
27466,270135,2341357,6.0,,9999,Quantity not specified,90000,85.0
27467,270136,2341358,1.0,,9999,"1 cup, cooked, diced",10049,135.0
27468,270137,2341358,2.0,,9999,1 piece,61667,50.0
27469,270138,2341358,3.0,,9999,1 slice,61935,60.0
27470,270139,2341358,4.0,,9999,"1 oz, cooked",40040,28.35
27471,270140,2341358,5.0,,9999,Quantity not specified,90000,85.0
27472,270141,2341359,1.0,,9999,"1 cup, cooked, diced",10049,135.0
27473,270142,2341359,2.0,,9999,1 breast,64696,130.0
27474,270143,2341359,3.0,,9999,1 small or thin slice,62138,30.0
27475,270144,2341359,4.0,,9999,1 medium slice,61398,60.0
27476,270145,2341359,5.0,,9999,1 large or thick slice,61039,85.0
27477,270146,2341359,6.0,,9999,"1 oz, cooked",40040,28.35
27478,270147,2341359,7.0,,9999,"1 breast quarter (yield after cooking, bone removed)",60453,155.0
27479,270148,2341359,8.0,,9999,Quantity not specified,90000,130.0
27480,270149,2341360,1.0,,9999,"1 cup, cooked, diced",10049,135.0
27481,270150,2341360,2.0,,9999,1 breast,64696,120.0
27482,270151,2341360,3.0,,9999,1 small or thin slice,62138,30.0
27483,270152,2341360,4.0,,9999,1 medium slice,61398,60.0
27484,270153,2341360,5.0,,9999,1 large or thick slice,61039,85.0
27485,270154,2341360,6.0,,9999,"1 oz, cooked",40040,28.35
27486,270155,2341360,7.0,,9999,"1 breast quarter (yield after cooking, bone removed)",60453,155.0
27487,270156,2341360,8.0,,9999,Quantity not specified,90000,120.0
27488,270157,2341361,1.0,,9999,"1 cup, cooked, diced",10049,135.0
27489,270158,2341361,2.0,,9999,1 small breast,64698,110.0
27490,270159,2341361,3.0,,9999,1 medium breast,64699,130.0
27491,270160,2341361,4.0,,9999,1 large breast,64700,145.0
27492,270161,2341361,5.0,,9999,1 small or thin slice,62138,30.0
27493,270162,2341361,6.0,,9999,1 medium slice,61398,60.0
27494,270163,2341361,7.0,,9999,1 large or thick slice,61039,85.0
27495,270164,2341361,8.0,,9999,"1 oz, cooked",40040,28.35
27496,270165,2341361,9.0,,9999,"1 breast quarter (yield after cooking, bone removed)",60453,155.0
27497,270166,2341361,10.0,,9999,Quantity not specified,90000,130.0
27498,270167,2341362,1.0,,9999,"1 cup, cooked, diced",10049,135.0
27499,270168,2341362,2.0,,9999,1 small breast,64698,105.0
27500,270169,2341362,3.0,,9999,1 medium breast,64699,120.0
27501,270170,2341362,4.0,,9999,1 large breast,64700,135.0
27502,270171,2341362,5.0,,9999,1 small or thin slice,62138,30.0
27503,270172,2341362,6.0,,9999,1 medium slice,61398,60.0
27504,270173,2341362,7.0,,9999,1 large or thick slice,61039,85.0
27505,270174,2341362,8.0,,9999,"1 oz, cooked",40040,28.35
27506,270175,2341362,9.0,,9999,"1 breast quarter (yield after cooking, bone removed)",60453,155.0
27507,270176,2341362,10.0,,9999,Quantity not specified,90000,120.0
27508,270177,2341363,1.0,,9999,"1 cup, cooked, diced",10049,135.0
27509,270178,2341363,2.0,,9999,1 small breast,64698,110.0
27510,270179,2341363,3.0,,9999,1 medium breast,64699,130.0
27511,270180,2341363,4.0,,9999,1 large breast,64700,145.0
27512,270181,2341363,5.0,,9999,1 small or thin slice,62138,30.0
27513,270182,2341363,6.0,,9999,1 medium slice,61398,60.0
27514,270183,2341363,7.0,,9999,1 large or thick slice,61039,85.0
27515,270184,2341363,8.0,,9999,"1 oz, cooked",40040,28.35
27516,270185,2341363,9.0,,9999,"1 breast quarter (yield after cooking, bone removed)",60453,155.0
27517,270186,2341363,10.0,,9999,Quantity not specified,90000,130.0
27518,270187,2341364,1.0,,9999,"1 cup, cooked, diced",10049,135.0
27519,270188,2341364,2.0,,9999,1 small breast,64698,105.0
27520,270189,2341364,3.0,,9999,1 medium breast,64699,120.0
27521,270190,2341364,4.0,,9999,1 large breast,64700,135.0
27522,270191,2341364,5.0,,9999,1 small or thin slice,62138,30.0
27523,270192,2341364,6.0,,9999,1 medium slice,61398,60.0
27524,270193,2341364,7.0,,9999,1 large or thick slice,61039,85.0
27525,270194,2341364,8.0,,9999,"1 oz, cooked",40040,28.35
27526,270195,2341364,9.0,,9999,"1 breast quarter (yield after cooking, bone removed)",60453,155.0
27527,270196,2341364,10.0,,9999,Quantity not specified,90000,120.0
27528,270197,2341365,1.0,,9999,"1 cup, cooked, diced",10049,135.0
27529,270198,2341365,2.0,,9999,1 breast,64696,130.0
27530,270199,2341365,3.0,,9999,1 small or thin slice,62138,30.0
27531,270200,2341365,4.0,,9999,1 medium slice,61398,60.0
27532,270201,2341365,5.0,,9999,1 large or thick slice,61039,85.0
27533,270202,2341365,6.0,,9999,"1 oz, cooked",40040,28.35
27534,270203,2341365,7.0,,9999,Quantity not specified,90000,130.0
27535,270204,2341365,8.0,,9999,"1 breast quarter (yield after cooking, bone removed)",60453,155.0
27536,270205,2341366,1.0,,9999,"1 cup, cooked, diced",10049,135.0
27537,270206,2341366,2.0,,9999,1 breast,64696,120.0
27538,270207,2341366,3.0,,9999,1 small or thin slice,62138,30.0
27539,270208,2341366,4.0,,9999,1 medium slice,61398,60.0
27540,270209,2341366,5.0,,9999,1 large or thick slice,61039,85.0
27541,270210,2341366,6.0,,9999,"1 oz, cooked",40040,28.35
27542,270211,2341366,7.0,,9999,"1 breast quarter (yield after cooking, bone removed)",60453,155.0
27543,270212,2341366,8.0,,9999,Quantity not specified,90000,120.0
27544,270213,2341367,1.0,,9999,"1 cup, cooked, diced",10049,135.0
27545,270214,2341367,2.0,,9999,1 small breast,64698,110.0
27546,270215,2341367,3.0,,9999,1 medium breast,64699,130.0
27547,270216,2341367,4.0,,9999,1 large breast,64700,145.0
27548,270217,2341367,5.0,,9999,1 small or thin slice,62138,30.0
27549,270218,2341367,6.0,,9999,1 medium slice,61398,60.0
27550,270219,2341367,7.0,,9999,1 large or thick slice,61039,85.0
27551,270220,2341367,8.0,,9999,"1 oz, cooked",40040,28.35
27552,270221,2341367,9.0,,9999,"1 breast quarter (yield after cooking, bone removed)",60453,155.0
27553,270222,2341367,10.0,,9999,Quantity not specified,90000,130.0
27554,270223,2341368,1.0,,9999,"1 cup, cooked, diced",10049,135.0
27555,270224,2341368,2.0,,9999,1 small breast,64698,105.0
27556,270225,2341368,3.0,,9999,1 medium breast,64699,120.0
27557,270226,2341368,4.0,,9999,1 large breast,64700,135.0
27558,270227,2341368,5.0,,9999,1 small or thin slice,62138,30.0
27559,270228,2341368,6.0,,9999,1 medium slice,61398,60.0
27560,270229,2341368,7.0,,9999,1 large or thick slice,61039,85.0
27561,270230,2341368,8.0,,9999,"1 oz, cooked",40040,28.35
27562,270231,2341368,9.0,,9999,"1 breast quarter (yield after cooking, bone removed)",60453,155.0
27563,270232,2341368,10.0,,9999,Quantity not specified,90000,120.0
27564,270233,2341369,1.0,,9999,"1 cup, cooked, diced",10049,135.0
27565,270234,2341369,2.0,,9999,1 breast,64696,130.0
27566,270235,2341369,3.0,,9999,1 small or thin slice,62138,30.0
27567,270236,2341369,4.0,,9999,1 medium slice,61398,60.0
27568,270237,2341369,5.0,,9999,1 large or thick slice,61039,85.0
27569,270238,2341369,6.0,,9999,"1 oz, cooked",40040,28.35
27570,270239,2341369,7.0,,9999,"1 breast quarter (yield after cooking, bone removed)",60453,155.0
27571,270240,2341369,8.0,,9999,Quantity not specified,90000,130.0
27572,270241,2341370,1.0,,9999,"1 cup, cooked, diced",10049,135.0
27573,270242,2341370,2.0,,9999,1 breast,64696,120.0
27574,270243,2341370,3.0,,9999,1 small or thin slice,62138,30.0
27575,270244,2341370,4.0,,9999,1 medium slice,61398,60.0
27576,270245,2341370,5.0,,9999,1 large or thick slice,61039,85.0
27577,270246,2341370,6.0,,9999,"1 oz, cooked",40040,28.35
27578,270247,2341370,7.0,,9999,"1 breast quarter (yield after cooking, bone removed)",60453,155.0
27579,270248,2341370,8.0,,9999,Quantity not specified,90000,120.0
27580,270249,2341371,1.0,,9999,"1 cup, cooked, diced",10049,135.0
27581,270250,2341371,2.0,,9999,1 small breast,64698,130.0
27582,270251,2341371,3.0,,9999,1 medium breast,64699,150.0
27583,270252,2341371,4.0,,9999,1 large breast,64700,170.0
27584,270253,2341371,5.0,,9999,"1 breast, NS as to size",64697,150.0
27585,270254,2341371,6.0,,9999,1 small or thin slice,62138,30.0
27586,270255,2341371,7.0,,9999,1 medium slice,61398,60.0
27587,270256,2341371,8.0,,9999,1 large or thick slice,61039,85.0
27588,270257,2341371,9.0,,9999,"1 oz, cooked",40040,28.35
27589,270258,2341371,22.0,,9999,Quantity not specified,90000,150.0
27590,270259,2341372,1.0,,9999,"1 cup, cooked, diced",10049,135.0
27591,270260,2341372,2.0,,9999,1 small breast,64698,120.0
27592,270261,2341372,3.0,,9999,1 medium breast,64699,140.0
27593,270262,2341372,4.0,,9999,1 large breast,64700,155.0
27594,270263,2341372,5.0,,9999,"1 breast, NS as to size",64697,140.0
27595,270264,2341372,6.0,,9999,1 small or thin slice,62138,30.0
27596,270265,2341372,7.0,,9999,1 medium slice,61398,60.0
27597,270266,2341372,8.0,,9999,1 large or thick slice,61039,85.0
27598,270267,2341372,9.0,,9999,"1 oz, cooked",40040,28.35
27599,270268,2341372,26.0,,9999,Quantity not specified,90000,140.0
27600,270269,2341373,1.0,,9999,"1 cup, cooked, diced",10049,135.0
27601,270270,2341373,2.0,,9999,1 small breast,64698,110.0
27602,270271,2341373,3.0,,9999,1 medium breast,64699,130.0
27603,270272,2341373,4.0,,9999,1 large breast,64700,145.0
27604,270273,2341373,5.0,,9999,1 small or thin slice,62138,30.0
27605,270274,2341373,6.0,,9999,1 medium slice,61398,60.0
27606,270275,2341373,7.0,,9999,1 large or thick slice,61039,85.0
27607,270276,2341373,8.0,,9999,"1 oz, cooked",40040,28.35
27608,270277,2341373,9.0,,9999,"1 breast quarter (yield after cooking, bone removed)",60453,155.0
27609,270278,2341373,10.0,,9999,Quantity not specified,90000,130.0
27610,270279,2341374,1.0,,9999,"1 cup, cooked, diced",10049,135.0
27611,270280,2341374,2.0,,9999,1 small breast,64698,105.0
27612,270281,2341374,3.0,,9999,1 medium breast,64699,120.0
27613,270282,2341374,4.0,,9999,1 large breast,64700,135.0
27614,270283,2341374,5.0,,9999,1 small or thin slice,62138,30.0
27615,270284,2341374,6.0,,9999,1 medium slice,61398,60.0
27616,270285,2341374,7.0,,9999,1 large or thick slice,61039,85.0
27617,270286,2341374,8.0,,9999,"1 oz, cooked",40040,28.35
27618,270287,2341374,9.0,,9999,"1 breast quarter (yield after cooking, bone removed)",60453,155.0
27619,270288,2341374,10.0,,9999,Quantity not specified,90000,120.0
27620,270289,2341375,1.0,,9999,"1 cup, cooked, diced",10049,165.0
27621,270290,2341375,2.0,,9999,1 small breast,64698,150.0
27622,270291,2341375,3.0,,9999,1 medium breast,64699,175.0
27623,270292,2341375,4.0,,9999,1 large breast,64700,195.0
27624,270293,2341375,5.0,,9999,"1 breast, NS as to size",64697,175.0
27625,270294,2341375,6.0,,9999,1 small or thin slice,62138,30.0
27626,270295,2341375,7.0,,9999,1 medium slice,61398,60.0
27627,270296,2341375,8.0,,9999,1 large or thick slice,61039,85.0
27628,270297,2341375,9.0,,9999,"1 oz, cooked",40040,28.35
27629,270298,2341375,10.0,,9999,"1 breast quarter (yield after cooking, bone removed)",60453,220.0
27630,270299,2341375,11.0,,9999,Quantity not specified,90000,175.0
27631,270300,2341376,1.0,,9999,"1 cup, cooked, diced",10049,165.0
27632,270301,2341376,2.0,,9999,1 small breast,64698,140.0
27633,270302,2341376,3.0,,9999,1 medium breast,64699,165.0
27634,270303,2341376,4.0,,9999,1 large breast,64700,185.0
27635,270304,2341376,5.0,,9999,"1 breast, NS as to size",64697,165.0
27636,270305,2341376,6.0,,9999,1 small or thin slice,62138,30.0
27637,270306,2341376,7.0,,9999,1 medium slice,61398,60.0
27638,270307,2341376,8.0,,9999,1 large or thick slice,61039,85.0
27639,270308,2341376,9.0,,9999,"1 oz, cooked",40040,28.35
27640,270309,2341376,10.0,,9999,"1 breast quarter (yield after cooking, bone removed)",60453,210.0
27641,270310,2341376,11.0,,9999,Quantity not specified,90000,165.0
27642,270311,2341377,1.0,,9999,"1 cup, cooked, diced",10049,135.0
27643,270312,2341377,2.0,,9999,1 small breast,64698,110.0
27644,270313,2341377,3.0,,9999,1 medium breast,64699,130.0
27645,270314,2341377,4.0,,9999,1 large breast,64700,145.0
27646,270315,2341377,5.0,,9999,"1 breast, NS as to size",64697,130.0
27647,270316,2341377,6.0,,9999,1 small or thin slice,62138,30.0
27648,270317,2341377,7.0,,9999,1 medium slice,61398,60.0
27649,270318,2341377,8.0,,9999,1 large or thick slice,61039,85.0
27650,270319,2341377,9.0,,9999,"1 oz, cooked",40040,28.35
27651,270320,2341377,10.0,,9999,Quantity not specified,90000,130.0
27652,270321,2341378,1.0,,9999,"1 cup, cooked, diced",10049,135.0
27653,270322,2341378,2.0,,9999,1 small breast,64698,105.0
27654,270323,2341378,3.0,,9999,1 medium breast,64699,120.0
